Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
2022-11-24,1,0,23,37.0,240.0,62.2,6.5,2,0,26.0,2.0,98.9,79.6,0.0,0,0.0,0.0,0.0
2022-12-04,1,1,31,41.0,340.0,75.6,8.3,2,0,41.0,2.0,115.9,82.1,0.0,0,0.0,0.0,0.0
2022-12-11,1,1,27,39.0,330.0,69.2,8.5,3,0,48.0,0.0,120.7,71.1,2.0,9,4.5,0.0,8.0
2022-12-18,0,1,23,38.0,252.0,60.5,6.6,1,0,51.0,0.0,88.9,80.2,0.0,0,0.0,0.0,0.0
2022-12-24,0,0,25,42.0,355.0,59.5,8.5,3,0,56.0,2.0,110.7,59.8,3.0,15,5.0,0.0,14.0
2023-01-07,1,1,23,32.0,320.0,71.9,10.0,2,0,70.0,1.0,124.5,88.4,0.0,0,0.0,0.0,0.0
2023-09-07,0,1,22,35.0,253.0,62.9,7.2,1,0,33.0,1.0,94.1,69.0,5.0,-1,-0.2,0.0,2.0
2023-09-17,1,0,28,35.0,323.0,80.0,9.2,3,1,39.0,2.0,121.8,83.4,0.0,0,0.0,0.0,0.0
2023-09-24,1,1,22,33.0,243.0,66.7,7.4,1,1,45.0,0.0,85.8,59.6,5.0,3,0.6,1.0,3.0
2023-09-28,0,1,19,28.0,210.0,67.9,7.5,1,1,35.0,2.0,86.9,58.2,2.0,10,5.0,0.0,11.0
2023-10-08,1,1,20,28.0,236.0,71.4,8.4,3,0,31.0,2.0,132.4,75.2,2.0,0,0.0,1.0,1.0
2023-10-15,0,1,30,44.0,353.0,68.2,8.0,2,0,45.0,3.0,107.5,74.7,2.0,3,1.5,0.0,4.0
2023-10-22,0,0,33,53.0,284.0,62.3,5.4,0,1,22.0,5.0,68.4,14.8,0.0,0,0.0,0.0,0.0
2023-10-30,1,1,26,37.0,272.0,70.3,7.4,1,1,44.0,0.0,89.0,58.9,2.0,-2,-1.0,0.0,-1.0
2023-11-12,0,1,23,33.0,333.0,69.7,10.1,2,0,46.0,0.0,122.4,79.1,3.0,-2,-0.7,0.0,0.0
2023-11-19,1,1,23,35.0,236.0,65.7,6.7,2,3,32.0,2.0,68.3,59.2,2.0,3,1.5,0.0,4.0
2023-11-23,1,0,29,44.0,332.0,65.9,7.5,2,0,38.0,3.0,103.6,14.3,3.0,9,3.0,0.0,4.0
2023-12-03,0,1,16,25.0,213.0,64.0,8.5,2,0,48.0,1.0,117.6,79.3,2.0,-2,-1.0,0.0,-1.0
2023-12-10,0,0,20,35.0,161.0,57.1,4.6,1,2,27.0,4.0,54.6,29.5,1.0,0,0.0,0.0,0.0
2023-12-16,1,1,24,34.0,278.0,70.6,8.2,5,0,29.0,2.0,134.6,76.3,0.0,0,0.0,0.0,0.0
2023-12-24,0,1,30,40.0,257.0,75.0,6.4,1,0,25.0,1.0,99.7,68.2,3.0,0,0.0,0.0,2.0
2023-12-30,0,0,19,34.0,271.0,55.9,8.0,1,2,63.0,1.0,67.2,33.2,0.0,0,0.0,0.0,0.0
2024-09-08,1,1,18,28.0,217.0,64.3,7.8,1,1,52.0,2.0,85.0,30.6,1.0,7,7.0,0.0,7.0
2024-09-15,1,0,34,55.0,307.0,61.8,5.6,0,2,50.0,0.0,61.7,27.8,2.0,5,2.5,0.0,3.0
2024-09-22,0,1,18,23.0,199.0,78.3,8.7,2,1,24.0,2.0,113.6,45.2,3.0,6,2.0,0.0,8.0
2024-09-30,1,1,18,18.0,292.0,100.0,16.2,2,0,70.0,3.0,155.8,94.4,2.0,-2,-1.0,0.0,-1.0
